STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col
3240,"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,27,7.4,1526,1.4,1.3,2,2
3209,"BOREWELL OF GAYATRI PRAGNA
SCHOOL, BHADARWAD ROAD, BAZAR FALIA, SARIGAM, VALSAD",GUJARAT,28.5,7.6,905.5,1,0.35,2,2
3235,"BOREWELL OF GIDC KALOL, B/H
GIDC OFFICE, GIDC, KALOL, GANDHINAGAR",GUJARAT,29,7.7,2091,1,0.3,2,2
3238,BOREWELL OF GIDC KANSARI,GUJARAT,29.5,7.9,5119.5,1,0.3,2,2
3246,"BOREWELL OF GIDC OFFICE,
SHANKAR TEKRI, UDHYOGNAGAR, JAMNANGAR",GUJARAT,26,7.45,3362,1.05,0.315,2,2
3232,"BOREWELL OF GIDC, ANTALIA WATER SUPPLY, BILLIMORA,
GANDEVI",GUJARAT,32,8.1,2122.5,1.85,0.4,2,2
3207,"BOREWELL OF GIDC, JHAGADIA",GUJARAT,29,7.75,1962,1,0.4,2,2
3230,"BOREWELL OF GIDC, JUNAGADH",GUJARAT,29.5,7.5,3174.5,1.25,1.34,2,2
3222,"BOREWELL OF GIDC, PANOLI",GUJARAT,28,7.4,5225,1,0.3,2,2
3239,"BOREWELL OF GIDC, SOJITRA",GUJARAT,29.5,8,3130.5,1,0.435,2,2
3220,"BOREWELL OF GIDCNADIAD AT
GIDC OFFICE, GIDC NADIAD, KHEDA",GUJARAT,31,7.55,2727.5,1,1.16,2,2
3233,"BOREWELL OF KALIAWADI GRID
ROAD, NAVSARI",GUJARAT,31,8.2,2530,2.8,0.3,2,2
3237,"BOREWELL OF L & T LTD., PLOT NO. 144/146, SARKHEJBAVLA
ROAD, SANAND, AHMEDABAD",GUJARAT,31,7.7,3913.5,1,0.5,2,2
3236,"BOREWELL OF M/S ALFA ECA (I) LTD., UNIT1, SR.NO. 249, UMA IND. ESTATE, VASNA , IYAVA,
SANAND, AHMEDABAD",GUJARAT,28.5,7.75,1972.5,1,1.105,2,2
4411,"BOREWELL OF MR. HITENDRABHAI LAKHMANBHAI KER SHIV SAI PARK, NEW SMASHAN ROAD,
GANDHINAGAR",GUJARAT,26,7.8,3278.5,1.1,0.3,2,2
4412,"BOREWELL OF SHRI KANKESHWAR MAHADEV MANDIR, OPP. MSW DUMPSITE,
VIBHAPAR",GUJARAT,25.5,7.05,6352.5,1,0.3,2,2
3247,"BOREWELL OF SHRI MAHAVIR METAL CRAFT PVT. LTD., PLOT NO. 3059, ROAD NO.6, NR. MAHAVIR CIRCLE, PHASEIII,
GIDC, DARED, JAMNAGAR",GUJARAT,26,7.7,2520.5,1.05,0.315,2,2
3221,"BOREWELL OF TOWN RAJPIPLA,
DIST.NARMADA",GUJARAT,29,7.55,736,1,0.3,2,2
3213,"BOREWELL, CETPNARODA,
GIDC, NARODAAHMEDABAD",GUJARAT,27.5,7.95,2508,1,0.555,2,2
3224,DEESA BOREWELL,GUJARAT,28.5,7.75,974,1,0.88,2,2
3229,"GIDC, DAHOD, DAHOD",GUJARAT,28,8,1802,1,0.455,2,2
3228,"GIDC, HALOL, PANCHMAHAL",GUJARAT,28,8.2,2749.5,1,0.45,2,2
1954,GROUND WATER AT BHUJ,GUJARAT,30,7.55,3060,1.55,0.305,2,2
1960,GROUND WATER AT DAHOD,GUJARAT,28,8.2,1275.5,1,0.55,2,2
1961,GROUND WATER AT GODHARA,GUJARAT,28,8.1,1205,1,0.915,2,2
1958,"GROUND WATER AT
HIMATNAGAR",GUJARAT,25.5,7.8,1039.5,1,0.61,2,2
1953,GROUND WATER AT JAMNAGAR,GUJARAT,26,7.1,1620.5,1,0.305,2,2
1950,GROUND WATER AT JUNAGADH,GUJARAT,28.5,7.35,1021.5,1.3,1.145,2,2
1956,GROUND WATER AT MEHASANA,GUJARAT,29,7.8,3267,1,0.565,2,2
1959,GROUND WATER AT NADIAD,GUJARAT,31,8,1637.5,1,1.28,2,2
1955,GROUND WATER AT PALANPUR,GUJARAT,31,7.4,1319,1,1.5,2,2
1951,GROUND WATER AT RAJKOT,GUJARAT,28,7.3,786,1.5,1.1,2,2
1957,"GROUND WATER AT SIDDHPUR
(DIST.PATAN)",GUJARAT,27.5,7.85,1693.5,1,1.35,2,2
1952,"GROUND WATER AT
SURENDRANAGAR",GUJARAT,28,7.6,3079,1.4,1.2,2,2
3208,"JILLA PANCHAYAT SCHOOL, NEAR GRAM PANCHAYAT KATA FALIA, VILLAGE NAMDHA,
VALSAD",GUJARAT,26,7.45,619,1,0.35,2,2
1965,"MORAHAJIRA (INDUSTRIAL),
HAJIRA",GUJARAT,30,8,1303.5,1.55,0.4,2,2
1964,PANDESARA (INDSTRIAL) SURAT,GUJARAT,30.5,7.85,2847.5,2.25,0.6,2,2
3226,PATAN BOREWELL,GUJARAT,29,8,1832,1,0.38,2,2
1969,"SARIGAM VILLAGE (D/S OF
INDUSTRIALAREA), VAPI",GUJARAT,29,7.6,991.5,1,0.34,2,2
1962,VADODARA (INDUSTRIAL NANDESARI),GUJARAT,29,7.75,5149,2.4,0.74,2,2
1968,"VAPI INDUSTRIAL AREA IN D/S,
VAPI",GUJARAT,27,7.95,752,1,0.35,2,2
3227,VIJAPUR (RANASAN) BOREWELL,GUJARAT,30,7.65,1770,1,0.305,2,2
3225,VISNAGAR BOREWELL,GUJARAT,29,8.15,1523,1,0.3,2,2
3,WELL AT AHMEDABAD,GUJARAT,33,8.5,2704,1,0.4,2,2
2094,"WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S INDUSTRIAL CARBON AT
ANKLESHWAR RAJPIPLA ROAD.",GUJARAT,29,7.2,6747,1,0.3,2,2
6,WELL AT BARODA,GUJARAT,30,7.9,1370,1,0.3,2,2
2090,WELL AT OLPAD.,GUJARAT,29,7.6,13950,1.95,0.45,2,2
2093,"WELL OF BARDOLI AT REST
HOUSE.",GUJARAT,29.5,7.95,1666.5,1.5,0.5,2,2
3219,"WELL OF IDAR, NAGAR PALIKA,
SAKARIA, IDAR",GUJARAT,25.5,7.5,948.5,1,0.62,2,2
3218,"WELL OF MODASA, NAGAR PALIKA, VARIGRUH, MODASA",GUJARAT,25.5,7.6,1163,1,0.69,2,2
4832,"BOREWELL IN THE PREMISES OF
CETP, MURTHAL, SONEPAT",HARYANA,5.2,7.4,2570,3.4,2.95,3200,4215
4833,"BOREWELL IN THE PREMISES OF
DCRUST, MURTHAL, SONEPAT",HARYANA,5.2,8.3,973,1.4,0.3,3200,20
4844,"BOREWELL NEAR POSCO COMPANY, SECTOR  14, PHASE  II, VILLAGE PATHUHERA, HSIIDC,
IMT, BAWAL",HARYANA,33.1,7.4,1590,1.4,0.3,160,2100
4843,"GEPIL, VILLAGE PALI, MOHABATABAD CRUSHER ZONE,
FARIDABAD",HARYANA,18,7.25,897,1,0.3,2,2
4828,GROUND WATER AT JHAJJAR,HARYANA,18,7.8,557,2.75,1,490,3500
4830,"HANDPUMP NEAR JLN CANAL
NEAR TILYAR LAKE AT ROHTAK",HARYANA,18,8.15,965,1,1,490,3500
4829,"HANP PUMP NEAR WATER WORKS OF PHED, DELHI ROHTAK ROAD, SAMPLA, DIST.
ROHTAK",HARYANA,18,8.05,1445,1,1,490,3500
4856,"TUBEWELL AT ASSAM OIL
PETROL PUMP, NEAR ROHTAK ROAD BYPASS, PANIPAT",HARYANA,18,8.5,1156,1.5,0.3,490,30
4852,"TUBEWELL AT FAUJI DHABA, GT
KARNAL ROAD, PANIPAT",HARYANA,18,8.3,1788,1,0.3,490,20
4841,"TUBEWELL AT GARHI, HODAL ,
PALWAL",HARYANA,18,7.2,4510,1,0.3,490,20
4840,"TUBEWELL AT HATHIN, PLAWAL",HARYANA,18,7.7,5740,1,0.3,490,20
4839,"TUBEWELL AT PRITHLA, PALWAL",HARYANA,18,7.35,3665,1,0.3,490,20
4854,"TUBEWELL NEAR 20 MLD STP, VILLAGE JATTAL ROAD, PANIPAT",HARYANA,18,8.3,1160,1,0.3,490,10
4853,"TUBEWELL NEAR 25 MLD STP,
SEWAH, PANIPAT",HARYANA,18,8.1,1655,1.2,0.3,490,20
4855,"TUBEWELL NEAR 5 MLD STP,
SAMALKHA, PANIPAT",HARYANA,18,8.3,1291,1.4,0.3,490,20
4842,"TUBEWELL NEAR POLICE
STATION",HARYANA,18,7.45,2565,1,0.3,2,2
4836,"TUBEWELL NO. 1, NEAR
UPSTREAM GHAGGAR RIVER, VILLAGE CHIALI",HARYANA,18,7.65,947,1,0.3,2,2
4837,"TUBEWELL NO. 2, NEAR GURUDWARA, VILLAGE BHATIA",HARYANA,18,7.9,1195,1,0.3,2,2
4434,BOREWELL OF DIC UNA AT IA JEETPUR BEHRI,HIMACHAL PRADESH,22.25,7.35,395,1,0.415,2,33
1877,"GROUND WATER AT BADDI
INDUSTRIAL AREA","HIMACHAL
PRADESH",25.5,8,561.5,1,0.415,2,2
1559,"GROUND WATER AT
BAROTIWALA","HIMACHAL
PRADESH",24,8.1,591,1,0.415,2,2
1878,"GROUND WATER AT
BAROTIWALA INDUSTRIAL AREA","HIMACHAL
PRADESH",24,7.8,564,1,0.415,2,2
1561,GROUND WATER AT DAMTAL,"HIMACHAL
PRADESH",19,7,534,1,0.3,2,2
1873,"GROUND WATER AT
DHARAMSHALA KANGRA D/S OF MSW DUMPING SITE",HIMACHAL PRADESH,16,7.15,328.5,1,0.445,2,2
1880,"GROUND WATER AT KALA AMB
INDUSTRIAL AREA","HIMACHAL
PRADESH",16,7.45,663.5,1,1.285,2,2
1882,"GROUND WATER AT MEHATPUR
INDUSTRIAL AREA","HIMACHAL
PRADESH",22.75,7.05,644.5,1,0.375,2,33
1560,GROUND WATER AT NALAGARH,HIMACHAL PRADESH,23,8.2,981,1,0.375,2,2
1879,"GROUND WATER AT NALAGARH
INDUSTRIAL AREA","HIMACHAL
PRADESH",24,7.9,660,1,0.375,2,2
1881,GROUND WATER AT PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,23,7.8,422.5,1,0.455,2,2
1876,GROUND WATER AT PARWANOO INDUSTRIAL AREA,HIMACHAL PRADESH,15.5,7.9,502,1,0.455,2,2
1872,"GROUND WATER AT SHIMLA D/S
OF MSW DUMPING SITE","HIMACHAL
PRADESH",11.5,7.6,6569.5,47.9,3.8,1600,1600
1874,"GROUND WATER AT SOLAND/S
OF MSW DUMPING SITE SALOGRA",HIMACHAL PRADESH,19,8.25,565.5,1,3.8,2,2
1883,"GROUND WATER AT UNA
INDUSTRIAL AREA","HIMACHAL
PRADESH",25.25,7.55,592.5,1,0.385,2,25
4483,"GROUND WATER SUPPLY
SCHEME (MC UNA)","HIMACHAL
PRADESH",25,7.3,463,1,0.32,2,31
2632,HAND PUMP AT BILASPUR TOWN,HIMACHAL PRADESH,19,7.45,684.5,1,2.505,2,2
2641,HAND PUMP AT CHAMBA TOWN,"HIMACHAL
PRADESH",12.5,7.25,575.5,1,0.3,2,2
2639,"HAND PUMP AT CHAMUNDA
DEVI TEMPLE/ TOWN","HIMACHAL
PRADESH",18,7.45,185.5,1,0.385,2,2
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,22,7.4,362,1,0.34,2,31
2630,"HAND PUMP AT HAMIRPUR
TOWN","HIMACHAL
PRADESH",22,7.6,514.5,1,0.3,2,31
2637,"HAND PUMP AT JWALAJI
TEMPLE","HIMACHAL
PRADESH",19,7,586.5,1,0.3,2,2
2646,HAND PUMP AT KALA AMB,"HIMACHAL
PRADESH",19,6.9,580,1,2.2,2,2
2648,HAND PUMP AT KEYLONG,"HIMACHAL
PRADESH",9,7.7,305,1,0.3,2,2
2629,HAND PUMP AT MANDI TOWN,"HIMACHAL
PRADESH",22,7.7,424,1,0.5,2,2
2631,HAND PUMP AT NADAUN TOWN,"HIMACHAL
PRADESH",22,7.3,483.5,1,0.3,2,17
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,22,7.25,693,1,1.2,2,2
2635,HAND PUMP AT RAMPUR,"HIMACHAL
PRADESH",22,7.8,2391,1,1,2,2
2640,HAND PUMP AT SANSARPUR TERRACE IA,HIMACHAL PRADESH,22,7.65,313,1,0.645,2,2
2628,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,21,7.3,342,1,0.52,2,2
2647,HAND PUMP AT TAHLIWAL IA,"HIMACHAL
PRADESH",25,7.7,510.5,1,0.3,2,26
4456,"HANDPUMP AT VILLAGE MUGIA
NEAR SHIV TEMPLE","HIMACHAL
PRADESH",13.5,6.75,369,1,0.32,2,26
4478,"INFTING WATER SUPLY SCHEME SAMSHI, NEAR SABJI MANDI BHUNTAR, TEHSIL KULLU, DISTT
KULLU",HIMACHAL PRADESH,14.5,7.35,242,1,1.3,35.5,150
4467,"LIFT WATER SUPPLY SCHEME FOR DHARAMSHALA TOWN, NEAR HOTEL DHAULADHAR
HEIGHTS DARI, DHARAMSHALA",HIMACHAL PRADESH,16,7.25,367.5,1,0.405,2,24.5
4468,"WATER SUPPLY SCHEME DARI, MELA GROUND DARI,
DHARAMSHALA",HIMACHAL PRADESH,15,6.95,188,1,0.3,2,26
4472,"WATER SUPPLY SCHEME
NAGROTA TOWN, NEAR POLICE STATION, NAGROTA BAGWAN",HIMACHAL PRADESH,19,6.8,186,1,0.3,2,26
1558,WELL AT BADDI,"HIMACHAL
PRADESH",24,8.1,1150,1,0.3,2,2
1555,"WELL AT KALA AMB,","HIMACHAL
PRADESH",24,7.65,579.5,1,1.275,2,2
1556,WELL AT PAONTA SAHIB,"HIMACHAL
PRADESH",23.5,7.4,617.5,1,0.98,2,2
1557,WELL AT PARWANOO,"HIMACHAL
PRADESH",17,8.55,699,1,0.98,2,2
1562,WELL AT UNA,"HIMACHAL
PRADESH",25.25,7.55,443.5,1,0.3,2,32
4068,BABA TALAB (ANCIENT POND) AT MISHRIWALA (WETLAND),JAMMU & KASHMIR,24,8,340,1.2,0.3,2,32
4072,"BOREWELL IN SMAILPUR NEAR
CHRISTIAN HOSPITAL","JAMMU &
KASHMIR",23,7.4,360,1.2,0.3,2,32
4065,BOREWELL NEAR INDUSTRIAL AREA BARIBRAHMNA,JAMMU & KASHMIR,24,7.7,348,1.2,0.3,2,32
4064,BOREWELL NEAR INDUSTRIAL AREA GANGYAL,JAMMU & KASHMIR,22,7.6,334,1.2,0.3,2,32
4066,"BOREWELL NEAR INDUSTRIAL
AREA SAMBA","JAMMU &
KASHMIR",18,7.3,496,1.2,0.3,2,32
4073,"BOREWELL NEAR MAIN CHOWK,
SMAILPUR","JAMMU &
KASHMIR",23,7.9,420,1.2,0.3,2,32
2759,"DUGWELL AT
GAGHWAL(KATHUA DISTT)","JAMMU &
KASHMIR",20,6.9,600,1.2,0.3,2,32
2760,"MALADHAR TALAB(POND)HATLI
(KATHUA)","JAMMU &
KASHMIR",24,7.5,340,3.3,0.3,2,32
2762,"R.S. PURA TEHSIL, JAMMU","JAMMU &
KASHMIR",21,8.3,560,1.7,0.3,2,32
2761,"TUBE WELL KATHUA SICOP
INDUSTRIAL AREA KATHUA","JAMMU &
KASHMIR",22,7.3,475,1.7,0.3,2,32
4492,"HAND PUMP NEAR GARBAGE
DUMP, RAKSHIBANDH DUMKA",JHARKHAND,25.5,7.8,250,1.6,0.3,2,32
4493,HOLY POND AT VILLAGE SIKATIA,JHARKHAND,24.5,7.55,276,2.4,0.3,2,32
3564,"BOREWELL WATER NEAR MANGALIJYOTHI SCHOOL MSW
SITE VAMMANJOOR",KARNATAKA,27.5,7,158.5,3,5.77,466,940
19,"WELL AT ALWAYE, KERALA",KERALA,24.5,6.85,198,2.2,0.35,720,2042
2323,"WELL AT BRAHMAPURAM
M.S.W. DUMPARK (ERNAKULAM)",KERALA,28.5,6.25,181,2.1,0.3,190,785
2316,"WELL AT CHELLORA TRENCHING
GROUND (KANNUR)",KERALA,27.5,5.15,68.5,1,0.3,59.5,325
1584,"WELL AT CHERTHALA, ALLEPPY,
KERALA",KERALA,29.5,7.7,235.5,2.5,0.3,51,156
22,"WELL AT CHUNGAPALLY, KERALA",KERALA,29.5,5.95,122,1,1.53,43,80
1586,"WELL AT EDAYAR ERNAKULAM
DISTT., KERALA",KERALA,27.5,6.15,325.5,3.6,0.35,460,950
2308,"WELL AT FATHIMAPURAM
(CHANGANASSERY)",KERALA,29,6.35,182.5,1,0.45,355,775
2324,WELL AT HAZARDOUS WASTE DUMP (AMBALAMUGHAL),KERALA,30,5.25,120.5,2.5,0.3,172.5,1629
2315,WELL AT K.M.M.L. (KOLLAM),KERALA,23,7.1,210.5,1.4,0.35,40,92
1587,"WELL AT KALAMASSERY
ERNAKULAM DISTT. , KERALA",KERALA,29.5,5.75,324.5,3.3,0.3,5,210
1591,"WELL AT KANNUR (MUNICIPALITY) KANNUR
DISTTM , KERALA",KERALA,28,5.25,103,1.1,0.3,62,405
3475,"WELL AT KARIMBAM, KANNUR",KERALA,27.5,5.35,67.5,1,0.3,20.5,71
2309,WELL AT KAROOR (PALA),KERALA,27,5.7,71.5,1,0.6,295,600
2327,WELL AT KARUKAMANI,KERALA,27.5,7.35,772.5,1.1,1.145,280,600
1583,"WELL AT KUNDARA, KOLLAM DISTT. , KERALA",KERALA,23,6.85,173.5,1.25,0.35,20,81
2314,WELL AT KUREEPUZHA (KOLLAM),KERALA,22,6.65,180,1.35,0.35,35,105
2321,WELL AT LALOOR (THRISSUR),KERALA,26,5,246,1.2,0.55,2,2
1589,"WELL AT MALAPURAM , KERALA",KERALA,23,6.95,366.5,1.35,0.55,74.5,145
2320,WELL AT MANJERI,KERALA,22.5,7.4,238,1.15,0.555,32.5,77
1590,"WELL AT MAVOOR, KOZHIKKODE
DISTT. , KERALA",KERALA,29.5,6.4,92.5,1,0.45,855,1045
1582,"WELL AT NEDUMANGAD,
THIRUVANANTHAPURAM, KERALA",KERALA,26,7,235.5,4.65,0.3,255,720
2322,WELL AT OLLUR (THRISSUR),KERALA,24,5.55,210,1.65,0.55,490,920
1581,"WELL AT PAPPANAMKODE,
THIRUVANANTHAPURAM, KERALA",KERALA,26,6.55,160.5,2.05,0.3,100,355
3474,"WELL AT PAYANOOR, KANNUR",KERALA,28,6.85,163.5,1,0.3,34.5,245
1592,"WELL AT PAYYANNUR, KANNUR DISTT. , KERALA",KERALA,28,6.3,276,1,0.3,32.5,235
35,"WELL AT PUNALUR, KERALA",KERALA,23.5,6.3,148,1.05,0.4,20.5,87
1588,"WELL AT PUNKUNNAM TRISSUR DISTT. , KERALA",KERALA,26.5,5.2,227,1.2,0.3,200,840
2317,WELL AT PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY,KERALA,28,5.45,254,1.05,0.3,30,195
2313,"WELL AT SARVODAPURAM,
ALAPPUZHA",KERALA,29.5,7.7,184,2.6,0.3,201,400
2311,"WELL AT VADAVATHOOR
(KOTTAYAM)",KERALA,28,6.4,124.5,1,0.95,500,945
2310,WELL AT VAIKOM,KERALA,26,6.05,247,1,0.3,550,1125
3463,"WELL AT VELLIPARAMBA,
KOZHEKODE",KERALA,29,5.85,99.5,1,2.595,80,190
1585,"WELL AT VYTTILA, ERNAKULAM
DISTT. , KERALA",KERALA,29.5,7,499.5,3.05,0.415,290,995
3472,"WELL OF TEMPLE
PARASSINIKADAVU, KANNUR",KERALA,27,7.05,458.5,1,0.3,40,250
1606,"WELL (PUBLIC )OPPOSITE
S.B.SCHOOL",LAKSHADWEEP,28.5,7.3,714,1,0.3,40,250
1600,WELL C/O ANDAM PALLI,LAKSHADWEEP,29.3,7.1,877,1,0.3,40,250
4575,WELL C/O BEEREADAM,LAKSHADWEEP,29.45,6.85,974,1,0.3,40,250
4564,WELL C/O BELAVILATHA PALLI,LAKSHADWEEP,30.5,6.8,1379.5,1,0.3,40,250
1601,WELL C/O CIRCUIT HOUSE,LAKSHADWEEP,29,7.2,937,1,0.3,40,250
4570,"WELL C/O FRIENDS COMMON
CLUB",LAKSHADWEEP,30.4,7.3,1356,1,0.3,40,250
1602,"WELL C/O GOVT. PRESS,",LAKSHADWEEP,29.05,7.5,781,1,0.3,40,250
4552,WELL C/O HIGH SCHOOL,LAKSHADWEEP,29.55,7.25,1097,1,0.3,40,250
4576,WELL C/O HUSSAIN MANZIL,LAKSHADWEEP,30.65,6.8,675,1,0.3,40,250
4554,WELL C/O I.G HOSPITAL,LAKSHADWEEP,29,7.2,861,1,0.3,40,250
4553,WELL C/O J.B. SCHOOL (N),LAKSHADWEEP,27,7.4,802,1,0.3,40,250
4562,WELL C/O JBS (C ),LAKSHADWEEP,29.6,7.35,1089,1,0.3,40,250
1596,WELL C/O KADAT PALLI,LAKSHADWEEP,28.8,7.2,715,1,0.3,40,250
4550,WELL C/O KENDRIYA VIDYALAYA,LAKSHADWEEP,29.9,7.5,1126.5,1,0.3,40,250
4565,WELL C/O LAGOONS BATH,LAKSHADWEEP,30.4,6.6,860,1,0.3,40,250
4569,WELL C/O MANDALI,LAKSHADWEEP,30.65,7.5,1613.5,1,0.3,40,250
4574,WELL C/O MOULA PALL,LAKSHADWEEP,29.9,7.1,609.5,1,0.3,40,250
1604,WELL C/O MPSAF QUARTER,LAKSHADWEEP,29.7,7.2,2595,1,0.3,40,250
4563,WELL C/O NURSERY SCHOOL,LAKSHADWEEP,30.55,6.45,860,1,0.3,40,250
4572,WELL C/O OBSERVATORY,LAKSHADWEEP,30.1,7.45,1043.5,1,0.3,40,250
1603,"WELL C/O OLD POLICE
BARRACKS,",LAKSHADWEEP,30,7.25,1514.5,1,0.3,40,250
4558,WELL C/O PURAKKATTAPOOMI,LAKSHADWEEP,29.4,7.4,1037.5,1,0.3,40,250
1599,WELL C/O PURATHA PALLI,LAKSHADWEEP,28.8,7.2,621,1,0.3,40,250
1598,WELL C/O PUTHIYA PALLI,LAKSHADWEEP,28.3,7.3,480,1,0.3,40,250
4560,WELL C/O PUTHIYARA PALLI,LAKSHADWEEP,29.6,7,5220,1,0.3,40,250
4561,WELL C/O PUTHIYATHAKAL,LAKSHADWEEP,29.6,6.85,2640.5,1,0.3,2,2
4556,WELL C/O SOLAR PLANT,LAKSHADWEEP,29.95,7.4,868,1,0.3,2,2
4573,WELL C/O SULTHAN VEED,LAKSHADWEEP,29.5,7,950.5,1,0.3,2,2
4559,WELL C/O THAJ MANZIL,LAKSHADWEEP,29.55,7.3,1975,1,0.3,2,2
4567,WELL C/O UJRA PALLI,LAKSHADWEEP,30,7.2,606,1,0.3,2,2
1597,WELL NEAR BADER PALLI,LAKSHADWEEP,27.8,7.3,563,1,0.3,2,2
1595,WELL NEAR CHEKKILLAM HOUSE,LAKSHADWEEP,28.7,7.4,373,1,0.3,2,2
1605,WELL NEAR HALIPAD,LAKSHADWEEP,29.9,7.4,1136,1,0.3,2,2
4571,WELL NEAR HARBOR COTTAGE,LAKSHADWEEP,30.45,6.9,1913.5,1,0.3,2,2
4555,WELL NEAR HELIPAD 2,LAKSHADWEEP,29.7,7.6,1865.5,1,0.3,2,2
1593,WELL NEAR J.B SCHOOL,LAKSHADWEEP,29,7.1,990,1,0.3,2,2
4551,"WELL NEAR J.B. SCHOOL (E)
WITH MOTOR)",LAKSHADWEEP,27.3,7.2,876,1,0.3,2,2
4548,WELL NEAR KENDRIYA VIDYALAYA,LAKSHADWEEP,29.9,7.6,1217.5,1,0.3,2,2
1594,WELL NEAR OTTAVATHIL PALLI,LAKSHADWEEP,27.2,7.2,935,1,0.3,2,2
1402,"WELL NEAR PWD ADJACENT TO
CHAKIKILUM IN KAVARATTI",LAKSHADWEEP,28.1,7.2,663,1,0.3,2,2
4566,WELL NEAR S & T,LAKSHADWEEP,29.2,6.85,1121.5,1,0.3,2,2
4549,WELL NEAR STADIUM,LAKSHADWEEP,29.2,7.4,671.5,1,0.3,2,2
3342,"BOREWELL WATER AT VILLAGE
TARPUR, SECTORII, PITHAMPUR, INDUSTRIAL AREA",MADHYA PRADESH,21.5,7.7,568.5,1,1.28,2,3
4618,"GROUND WATER AT INDUSTRIAL AREA, MANERI DISTT MANDLA",MADHYA PRADESH,21.8,7.3,498,1,0.4,2,10
3838,"GROUND WATER NCL,
JINGURDHA, QSHF176 METENCE OFF, DIST SINGROULI",MADHYA PRADESH,28.4,7.3,526,1,2.4,2,10
3823,"GROUND WATER NEAR BUS STAND, DIST BALAGHAT",MADHYA PRADESH,21.2,7.3,418,1,0.3,2,14
3825,"GROUND WATER NEAR BUS
STAND, DIST MANDLA",MADHYA PRADESH,21,7.35,616.5,1,0.35,2,17
3822,"GROUND WATER NEAR BUS STAND, DIST NARSINGPUR",MADHYA PRADESH,21.3,7.3,438,1,0.6,2,13
3826,"GROUND WATER NEAR BUS STAND, DIST SEONI",MADHYA PRADESH,21.3,7.3,394.5,1,0.45,2,15
3844,"GROUND WATER NEAR
COMMERCIAL AUTO MOBILE",MADHYA PRADESH,28.65,7.3,523.5,1,3.05,2,15
3843,"GROUND WATER NEAR ENTRANCE GAGE OF
VIVEKANANAD STATUE, NIGAHI, SINGROULI",MADHYA PRADESH,26.6,7.3,413,1,3.9,2,15
3839,"GROUND WATER NEAR SHIV
MANDIR, AMLORI NCL, PROJECT SINGROULI",MADHYA PRADESH,28.6,7.4,536.5,1,2.2,2,15
3842,"GROUND WATER NEAR SUB
STATION SECTORB, DUDHICHUA NCL PROJECT, SINGROULI",MADHYA PRADESH,26.5,7.6,448,1,4.1,2,15
3840,"GROUND WATER NEAR SUBJEE MANDI NCL JAYANT (BESIDE
POLICE STATION), SINGROULI",MADHYA PRADESH,28.25,7.45,285,1,2.05,2,15
3837,"GROUND WATER PRIMARY SCHOOL DHOBI GHAT, DIST
SINGROULI",MADHYA PRADESH,27.4,7.3,526,1,2.4,2,15
1618,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL
AREA MALANPUR, M.P",MADHYA PRADESH,26,7.5,1500,1,1.8,2,11
1619,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL
AREA MALANPUR, M.P",MADHYA PRADESH,24,7.9,1625,1,0.8,2,12
3841,"GROUND WATER SARVESWAR
RAJA COLONY JAYANT, SINGROULI",MADHYA PRADESH,28.25,7.55,429,1,3.3,2,12
3824,"GROUND WATER VILL
BHEEMJORI, MALAJKH, DIST BALAGHAT",MADHYA PRADESH,21,7.9,747,1,0.3,2,4
3827,"GROUND WATER VILL IMALIA,
DIST JABALPUR",MADHYA PRADESH,21.6,7.3,420,1,0.3,2,14
4625,"HAND PUMP DISTRICT HOSPITA
BHOPAL",MADHYA PRADESH,26,7.1,1376.5,1,5.95,66,220
4630,"HAND PUMP DISTRICT HOSPITAL
BETUL",MADHYA PRADESH,27.5,7.75,723,1.3,1.3,3,15
4627,"HAND PUMP DISTRICT HOSPITAL
HOSHANGABAD",MADHYA PRADESH,23.5,7.35,2253,1,20.51,2,23.5
4626,"HAND PUMP DISTRICT HOSPITAL
SEHORE",MADHYA PRADESH,26,7.4,840.5,5.25,3.025,2,280
4628,HAND PUMP DISTRICT HOSPITAL VIDISHA,MADHYA PRADESH,24,7.05,1124,1.25,7.68,2,22
4629,"HAND PUMP DSTRICT HOSPITAL
TAISEN",MADHYA PRADESH,28,7.4,1178,2.8,15.09,2,24
3338,"HAND PUMP NEAR PANCHAYAT BHAWAN, VILLAGE TINAWALI
RAIRU",MADHYA PRADESH,26,7.9,386,2.8,0.3,2,14
3333,"HAND PUMP WATER AT
BANSKHEDI, BHOPAL",MADHYA PRADESH,27.5,7.5,794,1.5,6.755,46,210
1617,"OPEN WELL/TUBE WELL INDUSTRIAL AREA MANDIDEEP,
DISTT. RAISEN, M.P",MADHYA PRADESH,25,7.2,1033,1.3,12.04,46,210
